Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser oder Hells mit Riemchen oder geschlossene Heels, kleines oder garkein plateau, bitte keine heels die den boden zerkratzem) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Chairdance,"Sonntag, 24. März 2024",https://www.eversports.de/e/workshop/vyTj8JR,16:00 - 17:30
,"Emmy bringt uns eine ihrer coolen Rockigen choreos mit und zeigt uns wie wir richtig cool und bestimmt auch ein wenig sexy an der Stange rocken Willkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle. Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden Beginner Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 7. April 2024",https://www.eversports.de/e/workshop/GMeuKSV,12:00 - 13:30
,"Emmy bringt uns eine ihrer coolen Rockigen choreos mit und zeigt uns wie wir richtig cool und bestimmt auch ein wenig sexy rocken Willkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle. Dieser Workshop findet auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Chairdance,"Sonntag, 7. April 2024",https://www.eversports.de/e/workshop/461op6s,14:00 - 15:30
,"Emmy bringt uns eine ihrer coolen Rockigen choreos mit und zeigt uns wie wir richtig cool und bestimmt auch ein wenig sexy auf dem Boden rocken ! Willkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle. Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden leichte Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 7. April 2024",https://www.eversports.de/e/workshop/NrFmto0,16:00 - 17:30
,"Balance, Kraft; und ein ganz neues Körpergefühl – nur um mal ein paar der Benefits dieses Workshops zu nennen. Wir besprechnun die Technik der verschiedenen Schulterstände genau und analysieren die Fehlerpunkte die dabei bei jedem einzelnen eventuell sind oder entstehen können . Dabei erlernt ihr individuell eurem Level entsprechend auch schöne Shapes die ihr mit einem Solchen Schulter stand machen könnt ! Für alle Level ab Beginner - intermediate",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/km4K7Yv,13:30 - 15:00
,"Flirtmodus on! Du hast Lust darauf dich sexy an der Pole bewegen zu können? Heute dreht sich alles um Bodywaves, Hairsplashes und Fummeleien. Jannah zeigt euch in einer Poleflowchoreo die verschiedenen Arten zu Teasen und wir packen die ditrty moves aus. Die Choreo ist langsam und Beginnergeeignet. Wenn ihr möchtet, könnt ihr gerne auf Heels tanzen. Bitte bringt eure Knieschoner mit!",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 26. Mai 2024",https://www.eversports.de/e/workshop/B2Sz3mv,12:00 - 13:30
,Weil sitzen auch ultra sexy sein kann. Jannah zeigt euch in einer Choreo verschiedene Posen und „Teasereien“. Mit gekonnten Berührungen setzen wir unsere Körperformen sinnlich in Szene. Warum wir manchmal nicht in den Spiegel schauen sollten und welche Posen ziehen immer? So viel steht fest: es wird lustig und das ist auch gut so. Lachen ist sexy. Bringt gerne Knieschoner und High Heels mit.,Da Becca Flow and Fit,Einzelticket,Chairdance,"Sonntag, 26. Mai 2024",https://www.eversports.de/e/workshop/HhyMbSA,14:00 - 15:30
,"Packt eure Knieschoner ein und freut euch auf eine sinnliche Floorworkchoreo. Jannah legt heute Wert auf sexy Posen, weiche Bewegungen und eine flirty attitude. Wie halte ich meinen Kopf um dominant und sexy zu wirken und was machen meine Fingerspitzen, wenn ich mein Bein befummel?  Wir zeigen euch die Technik und ihr entscheidet, welche Bewegung am besten zu euch passt. Bringe gerne eure High Heels mit :).",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 26. Mai 2024",https://www.eversports.de/e/workshop/WBlAegH,16:00 - 17:30
,"Entdecke deine neue Leidenschaft! Am Workshop teilnehmen können: Polerinas der Level Intermediate, Advanced und Profi oder Personen, die bereits am Aerial Hoop Beginner Workshop teilgenommen haben Wir starten entspannt in den Workshop und gewöhnen uns an den Luftring, da eine vergangene Teilnahme an einem Aerial Hoop Workshop keine Voraussetzung ist. Während des Workshops werden wir uns schnell steigern und anspruchsvollere Figuren lernen. Es wird ein fortgeschrittenes Fitnesslevel (Kraft und Flexibilität) vorausgesetzt.",Pole Plus,Alle Termine,Poledance,"Begann am Freitag, 5. Januar 2024",https://www.eversports.de/e/workshop/NHtp6Mw,"Ulmer Straße 152, 86156 Augsburg"
,"BRING DEINE FLEXIBILITY AUF DAS NÄCHSTE LEVEL Ein Bestandteil des Pole-Sports sind die Flexibilitäts-Figuren. Um diese Figuren durchführen zu können, ist eine gewisse Flexibilität nötig. Nicht nur fürs Pole-Training, auch für die Gesundheit und das Wohlbefinden ist Stretching von Vorteil. In diesem Workshop dehnen wir den gesamten Körper und setzen den Grundstein für eine bessere Flexibilität. Unser Fokus liegt auf Übungen für Schulter, Rücken und Spagat Dehnung. Das Training gestalten wir abwechslungsreich mit Yogagurten, Yogablöcken und Partnerübungen. Der Workshop findet statt ab einer Mindestteilnehmerzahl von 5 Personen",Pole Plus,21:00 - 21:40,Stretching,"Begann am Montag, 8. Januar 2024",https://www.eversports.de/e/workshop/CRl1muH,"Ulmer Straße 152, 86156 Augsburg"
,Entdecke deine neue Leidenschaft! Wir gewöhnen uns an den Luftring und erlernen die ersten Figuren. Es wird kein spezielles Fitnesslevel vorausgesetzt.,Pole Plus,Alle Termine,Poledance,"Beginnt am Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/upSDQIA,"Ulmer Straße 152, 86156 Augsburg"
,"""Julias Static Transitions"" ist ein Workshop, der sich ideal für Fortgeschrittene ab Level 3 eignet. Hier lernst du, verschiedene Tricks an der Static Pole nahtlos zu kombinieren. Voraussetzung dafür ist eine sichere Beherrschung von Inside/Outside Leghang und Crucifix. Perfekt, um deine Pole-Dance-Fähigkeiten auf das nächste Level zu bringen!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/4v8G7Xw,13:15 - 14:15
,Entdecke die Welt des Handstands! Unser Workshop bietet Übungen und Variationen für Handstände an Wand und Pole. Für alle Levels geeignet.,Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/Gc0_BuG,13:15 - 14:15
,"Feiert einen besonderen Valentinstag mit unserem ""Valentines Acro Yoga"" Workshop! Erlebt gemeinsam mit deinem Partner oder einer Freundin Partner-Yoga Hebefiguren, die speziell für Anfänger geeignet sind. Am Ende habt ihr Zeit für Bilder und Videos, und stoßt mit Sekt auf eure gemeinsamen Erfolge an. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Yoga,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/BItjT7x,17:45 - 18:45
,"Erlebe einen einzigartigen Valentinstag mit unserem ""Valentines Poledouble"" Workshop! Entdeckt gemeinsam an der Pole wunderschöne und einfache Partnerfiguren. Zum Abschluss habt ihr noch Zeit für Bilder/Videos und mit Sekt auf euch anzustoßen. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/7N6VOLN,19:00 - 20:00
,"Entdeckt Sinnlichkeit und Spaß mit unserem ""Valentines Chair Lapdance"" Workshop – perfekt für einen besonderen Valentinstag mit deiner Freundin. Lernt eine verführerische Choreografie mit dem Stuhl und genießt dabei Sekt zum Anstoßen. Dieser Workshop ist nur für Frauen, und die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/fIWcXIY,20:15 - 21:15
,"Tauche ein in die Welt der Flips und Sprünge an der Pole! Dieser Workshop richtet sich an Polerinas ab Level 3, die sicher im Outside Leghang und Crucifix sind. Sei dabei und erlebe neue Moves!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/aaXFGLh,13:15 - 14:15
,"In diesem Workshop konzentrieren wir uns auf alle Bereiche, die für einen tiefen Backbend wichtig sind. Der Rücken wird mobilisiert, gekräftigt und beweglicher gemacht. Wir arbeiten an der Stabilität und stärken den oberen, mittleren, sowie unteren Rücken und die Halswirbelsäule. Die Schulter- und Hüftöffnung wird ebenfalls aktiv gestärkt und vertieft. Es wird zu jeder Übung verschiedene Varianten geben, somit ist der Kurs für alle Level geeignet.",Polearize,Externe/r Teilnehmer/in,Stretching,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/1m_jLPa,16:00 - 17:30
,"Im zweiten Teil des Workshops vollenden wir die im Oktober 2023 gelernt Hoop-Choreografie zu „Curiosity“ von Bryce Savage. Für die, die den ersten Teil verpasst haben, gibt es die Möglichkeit in der Mitte der Choreografie anzufangen. Die Hoops hängen wieder bodennah um Körper, Ring und Boden voll auszunutzen. Die Figuren werden mit eleganten Bewegungen zusammengefügt und geben dir die Möglichkeit neu kreativ zu werden. Der Workshop ist für Anfänger und Fortgeschrittene geeignet. Es hilft, wenn du schonmal eine Choreo getanzt hast. Wichtig: wir werden den ersten Teil nicht detailliert durchgehen. Nutzt zuvor die freien Trainingsstunden um die Choreografie nochmal aufzufrischen! Was benötige ich?",Polearize,Externe/r Teilnehmer/in,Aerial Hoop,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/5N9aoto,11:30 - 13:00
,"Be my Valentine 💝 - Sexy Chairdance Workshop 🔥 Bei diesem Workshop ist jede Bewegung eine Liebeserklärung an dich selbst (oder an eine Person deiner Wahl)😏 Wir lernen eine sexy Chair Choreographie auf Heels, die Herzen schneller schlagen lässt. Erlebe eine Mischung aus feurigen Bewegungen, sinnlichem Ausdruck und einer großen Portion Spaß. Gemeinsam gehen wir jede Bewegung Schritt für Schritt durch, sodass alle sie nachvollziehen können. Deswegen ist der Workshop für alle Level geeignet - keine Tanzvorkenntnisse erforderlich😍 Erfahrung auf Heels sind von Vorteil aber kein Muss👠 Bitte mitbringen: Heels und Knieschoner❗️ Der Workshop richtet sich an alle Personen, die Lust auf Chairdance haben, unabhängig ihres Geschlechts, ihrer sexuellen Identität oder ihrer Ethnizität. Alle sind willkommen und herzlich eingeladen 👀",Polearize,Externe/r Teilnehmer/in,Chairdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/7QwFsx3,13:30 - 15:00
,"Hinweis zur Kleidung: Lässige und lockere Sportkleidung, Turnschuhe bzw. Sneaker (helle Sohle) - dazu bitte Wasser und Handtuch mitbringen. Der Fokus beim Twerken liegt ganz klar auf dem rhythmischen bewegen des Po's. Twerk hat sich die letzten Jahre als eigene Tanzrichtung entwickelt und erhält immer mehr Zuwachs in der Community und Anerkennung in der Tanzszene. Von kraftvollen und intensiven Twerk Kombinationen hat die Tanzrichtung auch eine sinnliche und weiche Seite. Der Workshop hat zwei Themen, zum ersten die Basics, wie funktioniert was und wie werden die Basics kombiniert. Mit dem Fitness Programm Twerxout® (Twerk&Workout) kombinieren wir die Basics zu rhythmischen Songs um eine Routine der Technik zu entwickeln. Das zweite Thema ist dann die Twerkography (Twerk&Choreo) hierbei geht es um den tänzerischen Part- ein Song, eine Choreo. Neben der Technik werden Ausdauer, Körperbeherrschung, Flexibilität und das Mindset gesteigert und gefördert. Twerk ist ein allround Workout was man nicht mehr missen möchte. Tolle Nebeneffekte wie Stärkung des Selbstbewusstsein und eigene Sinnlichkeit entdecken sind inklusive. Du hast eine Mitgliedschaft bei uns? Bitte melde dich via Mail (info@aerial-loft.de oder WhatsApp +491733429658 an und du erhältst 10% auf die DropIn)",Aerial Loft,"Solitudestraße 48, 71638 Ludwigsburg",Hip Hop,"Samstag, 2. März 2024",https://www.eversports.de/e/workshop/N4v8WV0,14:30 - 16:00
,"​Was braucht man, um schön tanzen zu können? Graziöse, bezaubernde Körperbewegungen, ein gutes Rhythmusgefühl und, natürlich die Emotionen! Das Ganze lernen wir bei unserem Special Chair Dance Kurs mit Anastasiia. Statt an der Pole oder mit dem Hoop ist in diesem Training der Stuhl unser Tanzpartner. Du hast eine Mitgliedschaft bei uns? Bitte melde dich via Mail (info@aerial-loft.de oder WhatsApp +491733429658 an und du erhältst 10% auf die DropIn)",Aerial Loft,"Solitudestraße 48, 71638 Ludwigsburg",Aerial Dance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/onN7Doj,14:30 - 16:00
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/bmZxua4,17:00 - 18:30
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/qcRMhzd,18:45 - 20:15
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/Zj0NETg,15:30 - 17:00
,"Egal ob euer Booty groß oder klein ist, er wird geshaked! Dafür sorgt Karina, versprochen. Ihr lernt die Basic Twerk und Booty Shake Schritte, lernt, wie man die Hüften kreist und anschließend eine Choreo. Also bringt eine lockere Shorts oder Leggings, genug Wasser und Knieschoner mit und lasst uns tanzen.  Teilnahmevoraussetzungen: Absolut keine! Kostenfreie Stornierung bis max. 7 Tage vor Beginn des Workshops.",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/YiU_KF8,12:00 - 13:30
,"Burlesque meets Pole Art Burlesque ist eine Form des Unterhaltungstheaters, bei dem Tanz, Gesang, Show und Striptease im Mittelpunkt stehen - charmant und sexy, mit einem Augenzwinkern, aber nie komplett nackt. Die Ursprünge reichen bis in die 2. Hälfte des 19. Jahrhunderts zurück. Ihre Glanzzeit erlebt die Burlesque in den 1920er, 30er und 40er Jahren.  In diesem Workshop erlernst du eine hinreißende Choreografie mit und an der Pole kombiniert mit Tanzelementen aus dem Burlesque. Vorerfahrungen: Keine. Jede/r ist hier herzlich willkommen!",Stadtgazellen Bremen,"Bremerhavener Straße 210, 28217 Bremen",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/Vnofur2,14:00 - 15:30
