PoleStudio_Name,Adresse,PLZ,Stadt,Straße,Buttons,Pole Studio Beschreibung,Ratingscore,Reviewanzahl,Rating Faktoren,E-Mail,Homepage,Telefon,URL_S,Art,Angebot,Bildergalerie,Created Date,Updated Date
,,,,,"['Übersicht', 'Klassen', 'Kurse', 'Videos', 'Preise', 'Team']",KatharinaAerial HoopZum StundenplanSabineStretchingPoledance+ 4Zum StundenplanConstanzePilatesKrafttraining+ 7Zum StundenplanChiara-SophiePoledanceAerial Yoga+ 12Zum StundenplanMelanieTwerkenZum StundenplanPatriciaAerial HoopKraft-Ausdauer-ZirkelZum StundenplanChristianePoledanceZum StundenplanJosephinPoledanceStretching+ 4Zum StundenplanKatjaPoledanceStretching+ 2Zum StundenplanVivienStretchingPoledanceZum Stundenplan,,,[], kontakt@poledancebeauties.de,http://www.poledancebeauties.de,+49 1797553246,https://www.eversports.de/s/pole-dance-beauties/team,"['Aerial Hoop', 'Stretching', 'Poledance', 'Pilates', 'Krafttraining', 'Poledance', 'Aerial Yoga', 'Twerken', 'Aerial Hoop', 'Kraft-Ausdauer-Zirkel', 'Poledance', 'Poledance', 'Stretching', 'Poledance', 'Stretching', 'Stretching', 'Poledance']",Zum Stundenplan,"['https://files.eversports.com/ba6d87a7-56e4-44d7-b6c8-111ed155eed1/img_5995-2jpg-x-large.webp', 'https://files.eversports.com/c38b01bf-06a8-4f04-941e-f0c4fba29089/img_5998-2jpg-small.webp']",2024-01-24 22:31:13,2024-01-24 22:31:13
,"['Industriepark 201 ', ' 78244 Gottmadingen']",78244,Gottmadingen,Industriepark 201 ,"['Übersicht', 'Klassen', 'Trainings', 'Kurse', 'Workshops', 'Preise', 'Team']","In unserem Glow Sports Club sind alle herzlich Willkommen ganz nach unserem Motto - FOR EVERYBODY & EVERY BODY!In unserem hellen und modernen Studio stehen dir drei Kursräume mit 144m² Fläche zur Verfügung. Du wirst von einem top ausgebildeten und motivierten Team empfangen.Unsere Deckenhöhe beträgt 3.60m, perfekte Bedingungen für Aerial Sports. Durch unsere großzügig verspiegelten Wände könnt ihr euch während dem Training selbst gut beobachten. Der Unterricht findet in kleinen Gruppen statt, so können wir dir immer eine familiäre Atmosphäre bieten.It’s not only a Club – It’s a feeling",5,15 Rezensionen,"['Raumqualität: 4.9', 'Freundlichkeit & Service: 5.0', 'Sauberkeit: 5.0', 'Atmosphäre: 5.0', 'Preis-Leistung: 4.9']", info@glowsportsclub.de,http://www.glowsportsclub.de,+49 171 6444114,https://www.eversports.de/s/Glow-Sports-Club,"['Poledance', 'Polesport', 'Tanzen', 'Pilates', 'Pilates', 'Poledance', 'Poledance', 'Tanzen', 'Aerial Yoga', 'Faszientraining', '15 Rezensionen', 'Fitness', 'Pilates', 'Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', 'Rückenfit', 'Funktionelles Training', 'Barre-Training', 'Faszientraining', 'Stretching', 'Lapdance', 'Chairdance', 'Aerial Silk', 'Aerial Hoop', 'Aerial Akrobatik', 'Hatha Yoga', 'Polesport', 'Bauch, Beine, Po', 'Jumping Fitness', 'Mobility', 'Bodyfit', 'Seminar', 'Vorträge', 'Tanz-Fitness', 'Twerken', 'Dehnbarkeit und Beweglichkeit', 'Exotic', 'Gesundheitstraining', 'Vinyasa Flow', 'Gesundheitssport', 'Workshop']",1 Angebot für Neukund:innen,"['https://files.eversports.com/7a1b1df5-c55b-416d-bdc2-2229b2e3b9bf/0s6a3462jpg-x-large.webp', 'https://files.eversports.com/52f7e4f0-b029-4aa2-a1cb-80c3a62eaa35/0s6a2991jpg-small.webp', 'https://files.eversports.com/cf306b05-64be-4333-8ec0-25ce471728ed/0s6a1326-2jpg-small.webp', 'https://files.eversports.com/a01d3cb0-b87d-4543-9fcc-91f6538b835f/0s6a3313-2jpg-small.webp', 'https://files.eversports.com/f5c6ee5b-e096-48a0-b015-16359497d33b/0s6a3456jpg-small.webp']",2024-01-24 22:31:34,2024-01-24 22:31:34
,,,,,"['Übersicht', 'Klassen', 'Trainings', 'Kurse', 'Workshops', 'Preise', 'Team']",LisaPoledancePolesport+ 3Zum StundenplanJennyTanzenPilates+ 8Zum StundenplanCaroPilatesPoledance+ 5Zum StundenplanChantalPoledanceTanzen+ 4Zum StundenplanClaudiAerial YogaFaszientraining+ 7Zum StundenplanChristinaVinyasa FlowYogaZum StundenplanSarahAerial AkrobatikPoledance+ 1Zum StundenplanMuniaTanzenPoledance+ 10Zum StundenplanSabiBarre-TrainingFunktionelles Training+ 6Zum StundenplanVerenaAerial SilkAerial AkrobatikZum StundenplanXeniaChairdanceTanzen+ 2Zum StundenplanIsabellePoledancePolesportZum StundenplanElianaYogaHatha YogaZum Stundenplan,,,[], info@glowsportsclub.de,http://www.glowsportsclub.de,+49 171 6444114,https://www.eversports.de/s/Glow-Sports-Club/team,"['Poledance', 'Polesport', 'Tanzen', 'Pilates', 'Pilates', 'Poledance', 'Poledance', 'Tanzen', 'Aerial Yoga', 'Faszientraining', 'Vinyasa Flow', 'Yoga', 'Aerial Akrobatik', 'Poledance', 'Tanzen', 'Poledance', 'Barre-Training', 'Funktionelles Training', 'Aerial Silk', 'Aerial Akrobatik', 'Chairdance', 'Tanzen', 'Poledance', 'Polesport', 'Yoga', 'Hatha Yoga']",Zum Stundenplan,"['https://files.eversports.com/7a1b1df5-c55b-416d-bdc2-2229b2e3b9bf/0s6a3462jpg-x-large.webp', 'https://files.eversports.com/52f7e4f0-b029-4aa2-a1cb-80c3a62eaa35/0s6a2991jpg-small.webp', 'https://files.eversports.com/cf306b05-64be-4333-8ec0-25ce471728ed/0s6a1326-2jpg-small.webp', 'https://files.eversports.com/a01d3cb0-b87d-4543-9fcc-91f6538b835f/0s6a3313-2jpg-small.webp', 'https://files.eversports.com/f5c6ee5b-e096-48a0-b015-16359497d33b/0s6a3456jpg-small.webp']",2024-01-24 22:33:09,2024-01-24 22:33:09
,"['Brunngartenstraße 5a', ' 85221 Dachau']",85221,Dachau,Brunngartenstraße 5a,"['Übersicht', 'Klassen', 'Preise', 'Team']","Trainiere mit uns im “THE SUPERGIRL STUDIO” in Dachau.
Wir bieten Pole Fitness/Poledance, Heels Pole sowie Aerial Hoop, Aerial Silks und Stretching Kurse für Erwachsene an.
In unseren Kursen kannst Du Deinen gesamten Körper, also Bauch & Rücken, Beine, Po und Arme an der Stange in Form bringen. Hierzu brauchst Du in unseren Pole Virgins bzw. Aerial Basic Kursen keine Vorkenntnisse. Einfach anmelden und ausprobieren.
Alle Altersstufen sowie Geschlechter sind bei uns herzlich willkommen und können je nach Niveau an Anfängerkursen (Virgins/Basic) oder bei den Fortgeschrittenen Kursen (Intermediate und/oder Advanced) sowie mixed level Kursen mitmachen.
Kinder können sich im “Pole Fitness Kids” austoben und in ausgewählten Aerial Stunden durch die Lüfte fliegen.
Das Studio ist dank der großen Fenster sehr hell und wirkt sehr einladend.
Durch die hohen Decken sind uns nach oben (fast) keine Grenzen gesetzt und Du kannst bei uns richtig hoch hinaus...","4,9",99 Rezensionen,"['Raumqualität: 4.8', 'Freundlichkeit & Service: 5.0', 'Sauberkeit: 4.8', 'Atmosphäre: 5.0', 'Preis-Leistung: 4.9']", supergirl@poledance-dachau.de,http://www.poledance-dachau.de,+4915758721177,https://www.eversports.de/s/the-supergirl-studio,"['Power Pole', 'Polesport', 'Poledance', 'Online Klasse', 'Poledance', 'Poledance', 'Stretching', 'Poledance', 'Online Klasse', '99 Rezensionen', 'Poledance', 'Power Pole', 'Stretching', 'Aerial Silk', 'Aerial Hoop', 'Polesport', 'Studio 1', 'Studio 2', 'Heels', 'Dehnung/Flexibilität', 'Exotic', 'Stärkung/Flexibilität']",2 Angebote für Neukund:innen,"['https://files.eversports.com/a994953f-18f3-4f37-9755-bbd487d4daa2/janine1jpg-x-large.webp', 'https://files.eversports.com/06f2770f-e0ac-4a13-9062-c935b3fd5daf/01jpg-small.webp', 'https://files.eversports.com/83e30e54-04a4-4c7c-9669-b052ddf20bd3/sabrina2jpg-small.webp', 'https://files.eversports.com/c3065635-08c9-4345-b8ef-eaefc633ec4c/06png-small.webp', 'https://files.eversports.com/8417e862-163e-4843-a8cf-439009dd65b6/the-supergirl-studio-training1jpg-small.webp']",2024-01-24 22:33:28,2024-01-24 22:33:28
,,,,,"['Übersicht', 'Klassen', 'Preise', 'Team']",VanessaPower PolePolesport+ 3Zum StundenplanRachelPoledanceOnline KlasseZum StundenplanEvaPoledanceZum StundenplanVeronikaPoledanceStretching+ 4Zum StundenplanKatharinaPoledanceOnline KlasseZum StundenplanTanjaZum StundenplanOliverOnline KlassePoledanceZum StundenplanAniaPower PolePolesport+ 4Zum StundenplanAntoniaHeelsExotic+ 1Zum StundenplanIsabelPoledanceHeelsZum StundenplanIvonnePower PolePoledance+ 4Zum StundenplanMAREEN LEYKAUFPoledanceHeels+ 2Zum StundenplanNikPower PolePoledance+ 6Zum StundenplanPoleBuddies AllgäuDehnung/FlexibilitätPoledance+ 2Zum StundenplanSabrinaZum StundenplanThuPoledanceZum StundenplanTrishaPoledancePower Pole+ 3Zum Stundenplan,,,[], supergirl@poledance-dachau.de,http://www.poledance-dachau.de,+4915758721177,https://www.eversports.de/s/the-supergirl-studio/team,"['Power Pole', 'Polesport', 'Poledance', 'Online Klasse', 'Poledance', 'Poledance', 'Stretching', 'Poledance', 'Online Klasse', 'Online Klasse', 'Poledance', 'Power Pole', 'Polesport', 'Heels', 'Exotic', 'Poledance', 'Heels', 'Power Pole', 'Poledance', 'Poledance', 'Heels', 'Power Pole', 'Poledance', 'Dehnung/Flexibilität', 'Poledance', 'Poledance', 'Poledance', 'Power Pole']",Zum Stundenplan,"['https://files.eversports.com/a994953f-18f3-4f37-9755-bbd487d4daa2/janine1jpg-x-large.webp', 'https://files.eversports.com/06f2770f-e0ac-4a13-9062-c935b3fd5daf/01jpg-small.webp', 'https://files.eversports.com/83e30e54-04a4-4c7c-9669-b052ddf20bd3/sabrina2jpg-small.webp', 'https://files.eversports.com/c3065635-08c9-4345-b8ef-eaefc633ec4c/06png-small.webp', 'https://files.eversports.com/8417e862-163e-4843-a8cf-439009dd65b6/the-supergirl-studio-training1jpg-small.webp']",2024-01-24 22:35:10,2024-01-24 22:35:10
,"['Karl-Friedrich-Straße 76 ', ' 79312 Emmendingen']",79312,Emmendingen,Karl-Friedrich-Straße 76 ,"['Übersicht', 'Klassen', 'Videos', 'Preise', 'Team']","In den beiden großen und offenen Studios in Emmendingen und Denzlingen, nur wenige Kilometer nördlich von Freiburg, unterrichten zertifizierte und qualifizierte Trainerinnen Poledance, Polefitness, Chair Dance und Aerial Hoop (ein an der Decke befestigter Metall-Ring).Für die Poledance-Kurse stehen acht hochwertige Poles für die Kursteilnehmer zur Verfügung, jeder trainiert alleine an einer Stange. Zudem gibt es eine zusätzliche Trainerstange.Der Wohlfühlfaktor spielt bei Tanzteufel eine sehr große Rolle. Auch kommt es nicht auf das Alter, Gewicht und Aussehen an; viel wichtiger ist es, Spaß an der Sache zu haben, ohne jeglichen Erfolgsdruck.Beim Poledance/Polefitness trainiert man den ganzen Körper, denn es fördert den Kraftaufbau, die Ausdauer, Körperbeherrschung und Flexibilität. Ein solches Zusammenspiel findet man in kaum einer anderen Sportart, was das Poledance zu etwas ganz Besonderem macht.","4,9",38 Rezensionen,"['Raumqualität: 4.8', 'Freundlichkeit & Service: 5.0', 'Sauberkeit: 5.0', 'Atmosphäre: 5.0', 'Preis-Leistung: 4.9']", info@tanzteufel-poledance.com,http://www.tanzteufel-poledance.com,+49 162 7817549,https://www.eversports.de/s/Tanzteufel,"['Poledance', 'Power Pole', 'Poledance', 'Poledance', 'Aerial Hoop', 'Poledance', 'Power Pole', 'Poledance', '38 Rezensionen', 'Poledance', 'Power Pole', 'Chairdance', 'Aerial Silk', 'Aerial Dance', 'Aerial Hoop', 'Aerial Akrobatik', 'Polesport']",1 Angebot für Neukund:innen,"['https://files.eversports.com/7b039bba-323e-4649-ad88-fdbc96ef529a/logo_weissjpg-x-large.webp', 'https://files.eversports.com/f8220e47-4be9-4372-a901-d2ca35764cf3/lr0a7448-kleinjpg-small.webp', 'https://files.eversports.com/929a249b-d939-4f62-a140-fc52e4127e82/010217-studio-d-044-kleinjpg-small.webp', 'https://files.eversports.com/cb228c00-15eb-4fb8-b102-8c531920fc5c/010217-studio-d-051-kleinjpg-small.webp', 'https://files.eversports.com/4d06d8bc-972b-4d0f-820a-5734c0c49f4c/080118-studio-em-002-kleinjpg-small.webp']",2024-01-24 22:35:26,2024-01-24 22:35:26
,,,,,[],,,,[],,,,https://www.eversports.de/s/Tanzteufel/videos,[],,[],2024-01-24 22:38:26,2024-01-24 22:38:26
,,,,,"['Übersicht', 'Klassen', 'Videos', 'Preise', 'Team']",KaddaPoledancePower Pole+ 4Zum StundenplanLouisaPoledanceZum StundenplanVanessaPoledanceZum StundenplanJuliaAerial HoopPoledanceZum StundenplanLuciaPower PolePoledance+ 6Zum StundenplanPhyllisPoledanceZum StundenplanJessiPoledancePower Pole+ 6Zum StundenplanAlexPower PolePoledance+ 6Zum StundenplanCélinePower PolePoledance+ 6Zum StundenplanGast-TrainerPoledanceZum StundenplanJacquelinePoledanceZum StundenplanMiraPoledancePower Pole+ 6Zum Stundenplan,,,[], info@tanzteufel-poledance.com,http://www.tanzteufel-poledance.com,+49 162 7817549,https://www.eversports.de/s/Tanzteufel/team,"['Poledance', 'Power Pole', 'Poledance', 'Poledance', 'Aerial Hoop', 'Poledance', 'Power Pole', 'Poledance', 'Poledance', 'Poledance', 'Power Pole', 'Power Pole', 'Poledance', 'Power Pole', 'Poledance', 'Poledance', 'Poledance', 'Poledance', 'Power Pole']",Zum Stundenplan,"['https://files.eversports.com/7b039bba-323e-4649-ad88-fdbc96ef529a/logo_weissjpg-x-large.webp', 'https://files.eversports.com/f8220e47-4be9-4372-a901-d2ca35764cf3/lr0a7448-kleinjpg-small.webp', 'https://files.eversports.com/929a249b-d939-4f62-a140-fc52e4127e82/010217-studio-d-044-kleinjpg-small.webp', 'https://files.eversports.com/cb228c00-15eb-4fb8-b102-8c531920fc5c/010217-studio-d-051-kleinjpg-small.webp', 'https://files.eversports.com/4d06d8bc-972b-4d0f-820a-5734c0c49f4c/080118-studio-em-002-kleinjpg-small.webp']",2024-01-24 22:38:26,2024-01-24 22:38:26
,"['Zum Wingert 10 ', ' 53783 Eitorf']",53783,Eitorf,Zum Wingert 10 ,"['Übersicht', 'Klassen', 'Workshops', 'Videos', 'Preise', 'Team']","Yoga and Pole Art by Selina bietet dir Online Live Klassen (inkl. 24h Aufzeichnungen), Intensivkurse, Workshops und Personal Training in folgenden Bereichen an:Hatha YogaVinyasa YogaYoga Rad (auch bekannt als Yoga Wheel) für Einsteiger und FortgeschritteneAerial YogaPole Trick TrainingSpinning Pole Combos EinsteigerSpinning Pole Combos IntermediateSplits on Pole IntermediateFlexi Pole TricksKrafttraining und TrainingsperiodisierungKrafttraining an der StangeZudem bietet dir Yoga and Pole Art by Selina zahlreiche Aufzeichnungen und Video Kurse im Pole Sport und Yoga Bereich.",5,55 Rezensionen,"['Raumqualität: 5.0', 'Freundlichkeit & Service: 5.0', 'Sauberkeit: 5.0', 'Atmosphäre: 5.0', 'Preis-Leistung: 4.9']", yogaandpoleartbyselina@gmail.com,http://www.yogaandpoleartbyselina.com,+49 15738925807,https://www.eversports.de/s/Yoga-and-Pole-Art-by-Selina,"['Aerial Yoga', 'Poledance', '55 Rezensionen', 'Poledance', 'Aerial Yoga', 'Personal Training', 'Meditation', 'Handstand', 'Vinyasa Yoga', 'Hatha Yoga', 'Yin Yoga', 'Polesport', 'Dehnung/Flexibilität', 'Yoga Rad', 'Yoga Wheel', 'Persönliches Coaching']",2 Angebote für Neukund:innen,"['https://files.eversports.com/b4921528-1315-4746-a1ee-a7bcb7d17ecd/img_2702-2jpg-x-large.webp', 'https://files.eversports.com/ce4d6229-b12d-4d23-93f2-8deb41f5175d/069jpg-small.webp', 'https://files.eversports.com/0c795402-b793-47c8-ab21-230b673ca430/2021-06-20t2-057-2jpg-small.webp', 'https://files.eversports.com/af4279a1-be71-4517-b45c-686af48848bb/img_2503-2jpg-small.webp', 'https://files.eversports.com/eca7dd71-fde4-496c-8f99-2f4cf4c9d4a0/002jpg-small.webp']",2024-01-24 22:38:45,2024-01-24 22:38:45
,,,,,[],,,,[],,,,https://www.eversports.de/s/Yoga-and-Pole-Art-by-Selina/videos,[],,[],2024-01-24 22:40:02,2024-01-24 22:40:02
,,,,,"['Übersicht', 'Klassen', 'Workshops', 'Videos', 'Preise', 'Team']",SelinaAerial YogaPoledance+ 10Zum Stundenplan,,,[], yogaandpoleartbyselina@gmail.com,http://www.yogaandpoleartbyselina.com,+49 15738925807,https://www.eversports.de/s/Yoga-and-Pole-Art-by-Selina/team,"['Aerial Yoga', 'Poledance']",Zum Stundenplan,"['https://files.eversports.com/b4921528-1315-4746-a1ee-a7bcb7d17ecd/img_2702-2jpg-x-large.webp', 'https://files.eversports.com/ce4d6229-b12d-4d23-93f2-8deb41f5175d/069jpg-small.webp', 'https://files.eversports.com/0c795402-b793-47c8-ab21-230b673ca430/2021-06-20t2-057-2jpg-small.webp', 'https://files.eversports.com/af4279a1-be71-4517-b45c-686af48848bb/img_2503-2jpg-small.webp', 'https://files.eversports.com/eca7dd71-fde4-496c-8f99-2f4cf4c9d4a0/002jpg-small.webp']",2024-01-24 22:40:02,2024-01-24 22:40:02
,"['Charitestraße 4', ' 10117 Berlin']",10117,Berlin,Charitestraße 4,"['Übersicht', 'Klassen', 'Workshops', 'Events', 'Videos', 'Preise', 'Team']","Das Schönheitstanzstudio bringt allen Teilnehmerinnen unabhängig von Alter und körperlicher Verfassung auf charmante und herzliche Art folgende Tanzarten bei bei: Pole Dance, Burlesque, Chair Dance, Lap Dance, French Cabaret, Twerking, Stretching, Yoga, High Heel Dance Kurse, Floorwork Kurse und mehr.
Das Studio liegt inmitten renommierter Nachbarschaft im Herzen von Mitte, wo Kultur, Unterhaltung und Businessleben aufeinander treffen. Interessentinnen erwarten zwei geschmackvoll eingerichtete Räume, die im Stil an die „alten Zeiten” des Schönheitstanzes erinnern.
Die regelmäßig stattfindenden Schnupperkurse sind eine entspannte Möglichkeit, herauszufinden, welche Form des Tanzens die richtige ist. Neben dem Grundangebot werden immer wieder Specials und Ergänzungskurse angeboten, in denen die eigenen Fertigkeiten und Trainingsergebnisse verfeinert und ausgebaut werden.
Studio Schönheitstanz bietet seit 2008 erfolgreich einen Wohlfühlraum für alle Frauen, um verschiedene sinnliche, sportlich-ästhetische, erotische Tanzarten zu erlernen, sich selbst kennen zu lernen, neue Grenzen zu setzen, einfach Spass zu haben ohne Wertungen und sich verdammt gut zu fühlen. Aufgrund von großer Nachfrage bietet das Studio allen Männern und denen, die Ihre feminine sinnliche Seite ausleben möchten auch die Möglichkeit zu Ihnen zu kommen und verschiedene Kurse auszuprobieren, um ein besseres Körpergefühl zu gewinnen und sich fit zu halten in einem sicheren Wohlfühlraum.",5,43 Rezensionen,"['Raumqualität: 4.9', 'Freundlichkeit & Service: 5.0', 'Sauberkeit: 5.0', 'Atmosphäre: 5.0', 'Preis-Leistung: 4.9']", studio@schoenheitstanz.de,https://schoenheitstanz.de,+49 016099746437,https://www.eversports.de/s/schoenheitstanz-studio,"['Fitness', 'Tanzen', 'Fitness', 'Tanzen', 'Poledance', 'Tanzen', 'Yoga', '43 Rezensionen', 'Fitness', 'Tanzen', 'Yoga', 'Poledance', 'Krafttraining', 'Akrobatik', 'Stretching', 'Handstand', 'Lapdance', 'Chairdance', 'Coaching', 'Burlesque']",1 Angebot für Neukund:innen,"['https://files.eversports.com/a006ebd7-6e7c-484e-a854-38c78fb2f26a/logo-agata-2-rjpg-x-large.webp', 'https://files.eversports.com/dd4123ff-b7fb-4631-b10f-550eb3229e0f/elisabeth-schonheitstanzjpeg-small.webp', 'https://files.eversports.com/94d6b191-c05c-4250-b7c9-abccb2c6e535/ladylou3-henriettebechtjpg-small.webp', 'https://files.eversports.com/6157f48b-9fd9-403f-b54a-f6d5a6442452/arturkeil_f15_krea_a42jpeg-small.webp', 'https://files.eversports.com/9f2890e0-ea02-461f-bf5e-b17e304b7db0/pole-dance-schoenheitstanz_byverenagremmer-3630webjpg-small.webp']",2024-01-24 22:40:25,2024-01-24 22:40:25
,,,,,[],,,,[],,,,https://www.eversports.de/s/schoenheitstanz-studio/videos,[],,[],2024-01-24 22:46:50,2024-01-24 22:46:50
,,,,,"['Übersicht', 'Klassen', 'Workshops', 'Events', 'Videos', 'Preise', 'Team']",AgataZum StundenplanJanineFitnessTanzen+ 4Zum StundenplanGemFitnessTanzen+ 1Zum StundenplanNinaPoledanceZum StundenplanBeckyTanzenYoga+ 3Zum StundenplanElisaPoledanceZum StundenplanElisabethFitnessPoledance+ 2Zum StundenplanLady LouTanzenBurlesqueZum StundenplanKayaTanzenPoledance+ 2Zum StundenplanViktoriiaFitnessKrafttraining+ 2Zum StundenplanRaphaelaPoledanceZum StundenplanYara MarFitnessTanzen+ 10Zum StundenplanLenaZum StundenplanAdéleTanzenBurlesqueZum StundenplanAdrienKrafttrainingAkrobatik+ 3Zum StundenplanAlexTanzenPoledance+ 3Zum StundenplanAnjaFitnessYoga+ 2Zum StundenplanBeaYogaZum StundenplanBekkiPoledanceZum StundenplanGaronFitnessPoledance+ 2Zum StundenplanHarpyZum StundenplanHoneyTanzenBurlesqueZum StundenplanJennaFitnessTanzenZum StundenplanLilly TigerTanzenBurlesqueZum StundenplanLuluFitnessTanzen+ 10Zum StundenplanMartaCoachingBurlesqueZum StundenplanMeikeTanzenPoledance+ 4Zum Stundenplan,,,[], studio@schoenheitstanz.de,https://schoenheitstanz.de,+49 016099746437,https://www.eversports.de/s/schoenheitstanz-studio/team,"['Fitness', 'Tanzen', 'Fitness', 'Tanzen', 'Poledance', 'Tanzen', 'Yoga', 'Poledance', 'Fitness', 'Poledance', 'Tanzen', 'Burlesque', 'Tanzen', 'Poledance', 'Fitness', 'Krafttraining', 'Poledance', 'Fitness', 'Tanzen', 'Tanzen', 'Burlesque', 'Krafttraining', 'Akrobatik', 'Tanzen', 'Poledance', 'Fitness', 'Yoga', 'Yoga', 'Poledance', 'Fitness', 'Poledance', 'Tanzen', 'Burlesque', 'Fitness', 'Tanzen', 'Tanzen', 'Burlesque', 'Fitness', 'Tanzen', 'Coaching', 'Burlesque', 'Tanzen', 'Poledance']",Zum Stundenplan,"['https://files.eversports.com/a006ebd7-6e7c-484e-a854-38c78fb2f26a/logo-agata-2-rjpg-x-large.webp', 'https://files.eversports.com/dd4123ff-b7fb-4631-b10f-550eb3229e0f/elisabeth-schonheitstanzjpeg-small.webp', 'https://files.eversports.com/94d6b191-c05c-4250-b7c9-abccb2c6e535/ladylou3-henriettebechtjpg-small.webp', 'https://files.eversports.com/6157f48b-9fd9-403f-b54a-f6d5a6442452/arturkeil_f15_krea_a42jpeg-small.webp', 'https://files.eversports.com/9f2890e0-ea02-461f-bf5e-b17e304b7db0/pole-dance-schoenheitstanz_byverenagremmer-3630webjpg-small.webp']",2024-01-24 22:46:50,2024-01-24 22:46:50
,"['Rebhuhnstraße 4', ' 93326 Abensberg']",93326,Abensberg,Rebhuhnstraße 4,['Übersicht'],"Polesition Regensburg bietet Kurse in Poledance und Dance sowie Aerial Classes. In dem 300 qm liebevoll eingerichteten Studio wird Frauen aller Altersgruppen und jeglicher Figur das Tanzen beigebracht, denn Tanzen ist vor allem eine Frage der Sinnlichkeit. Hier findest du die richtige Mischung aus Tanz, Akrobatik und Fitness. Neben Poledance, Dance und Aerial Classes werden auch Flying Yoga, Deepwork, Bodyart, Stretch & Flex und Faszibility angeboten.","4,9",27 Rezensionen,"['Raumqualität: 4.9', 'Freundlichkeit & Service: 4.9', 'Sauberkeit: 4.9', 'Atmosphäre: 5.0', 'Preis-Leistung: 4.6']", office@polesition-regensburg.de,http://www.polesition-regensburg.de,,https://www.eversports.de/s/Polesition-Regensburg,"['27 Rezensionen', 'Pilates', 'Tanzen', 'Poledance', 'Personal Training', 'Aerial Yoga', 'Gruppenangebote', 'Faszientraining', 'Tagestarife', 'Stretching', 'Floorwork', 'Lapdance', 'Chairdance', 'Aerial Dance', 'Aerial Hoop']",2 Angebote für Neukund:innen,['https://files.eversports.com/a73d40e1-eaf2-4300-b464-141124923110/13631394_1634636236854453_5896347896473718519_n-x-large.webp'],2024-01-24 22:46:56,2024-01-24 22:46:56
