"Pole Studio","Stadt","Land","Adresse","PLZ","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","ID","Angebot","Beschreibung","Updated Date","Owner","Created Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
"SALTOSANDRA","Mainz","Deutschland","{""subdivisions"":[{""code"":""RP"",""name"":""Rheinland-Pfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MZ"",""name"":""Mainz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Mainz"",""location"":{""latitude"":50.0242405,""longitude"":8.2271362},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""42"",""name"":""Industriestraße"",""apt"":""""},""formatted"":""Industriestraße 42, 55120 Mainz, Deutschland"",""country"":""DE"",""postalCode"":""55120"",""subdivision"":""RP""}","55120","0170 7540049","mail@saltosandra.de","https://www.saltosandra.de/","https://www.facebook.com/Saltosandra/","https://www.instagram.com/saltosandra82/","Pole Studio","8177d886-b488-4cf8-befa-01b13b551286",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/saltosandra","/onlinestudio/saltosandra",,
"Pole-Fit-NES","Bad Neustadt","Deutschland","{""formatted"":""Industriestr. 21, 97616 Bad Neustadt""}","97616","0151 / 20600175","svenja@pole-fit-nes.de","http://www.pole-fit-nes.de/","https://www.facebook.com/PoleFitBadNeustadt/","https://www.instagram.com/pole_fit_nes/?hl=de","Pole Studio","8319150f-2063-4247-9f91-a0dc7f12fbfd",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,,,"/polestudio/pole-fit-nes","/onlinestudio/pole-fit-nes",,
"Pole Land","Düsseldorf","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Düsseldorf"",""location"":{""latitude"":51.21036960000001,""longitude"":6.809648300000001},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""336A"",""name"":""Kölner Straße"",""apt"":""""},""formatted"":""Kölner Str. 336A, 40227 Düsseldorf, Deutschland"",""country"":""DE"",""postalCode"":""40227""}","40227","01573 7270967","info@poleland.de","http://www.poleland.de/","https://www.facebook.com/poleland.duesseldorf","https://www.instagram.com/poleland.duesseldorf/","Pole Studio","8483121d-a6a9-41e7-a707-3bb5bfac3ca3",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-land","/onlinestudio/pole-land",,
"Freaky Fitness","Weingarten","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""TÜ"",""name"":""Tübingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Weingarten"",""name"":""Weingarten"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Weingarten"",""location"":{""latitude"":47.8188307,""longitude"":9.643535},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""1-3"",""name"":""Danziger Straße"",""apt"":""""},""formatted"":""Danziger Str. 1-3, 88250 Weingarten, Deutschland"",""country"":""DE"",""postalCode"":""88250"",""subdivision"":""BW""}","88250","01512 6920078","info@freaky-fitness.de","https://freaky-fitness.de/","http://""unbekannt""","https://www.instagram.com/freaky_fitness_poledance/?hl=de","Pole Studio","84bb5f25-0420-43ae-91cd-c31c73b84df2",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/freaky-fitness","/onlinestudio/freaky-fitness",,
"DaLibraVita","Syke","Deutschland","{""subdivisions"":[{""code"":""NDS"",""name"":""Niedersachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Syke"",""name"":""Syke"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Syke"",""location"":{""latitude"":52.9118003,""longitude"":8.8251371},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""1"",""name"":""Schloßweide"",""apt"":"""",""formattedAddressLine"":""Schloßweide 1""},""formatted"":""Schloßweide 1, 28857 Syke, Deutschland"",""country"":""DE"",""postalCode"":""28857"",""subdivision"":""NDS""}","28857 ","0174-7110763","info@dalibravita.de","http://www.dalibravita.de","https://www.facebook.com/find.your.personal.balance","https://www.instagram.com/dalibravita/","Pole Studio","8640b383-86b2-436a-92c3-0df4fa973a62","<p class=""font_8"">🧘🏼‍♀️Yoga, 🤸🏼‍♀️Akrobatik Dance, Contemporary Poledance, 🩰 Ballett, Tabata (HIIT), YoPole®️ (Yoga+Poledance)</p>",,2023-10-17T10:39:03Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-10-17T10:37:23Z,,,"/polestudio/dalibravita","/onlinestudio/dalibravita",,
"Dancingstyle","Landsham / Pliening","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Pliening"",""name"":""Pliening"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Pliening"",""location"":{""latitude"":48.1852631,""longitude"":11.7722671},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""30"",""name"":""Mövenstraße"",""apt"":""""},""formatted"":""Mövenstraße 30, Pliening, Deutschland"",""country"":""DE"",""postalCode"":""85652"",""subdivision"":""BY""}","85652","'+ 49 (0) 174 3261206","info@dancingstyle.de","http://www.dancingstyle.de/","http://""unbekannt""","http://""unbekannt""","Pole Studio","864e1d07-7668-465e-b462-cac580715d24",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/dancingstyle","/onlinestudio/dancingstyle",,
"MOVE with Ana","Online","Online",,,,,"https://poleposing.com/freetrial/",,"https://www.instagram.com/anastasia_skukhtorova/","Online Studio","867de8d7-d921-4f7b-ac3d-cf6b155e6b36","<ul class=""font_8"">
  <li><p class=""font_8"">10+ fun and easy pole dance tutorials</p></li>
  <li><p class=""font_8"">For beginners, intermediates &amp; experts</p></li>
  <li><p class=""font_8"">Loving &amp; welcoming community</p></li>
  <li><p class=""font_8"">Live group flexibility sessions</p></li>
</ul>","<p class=""font_8"">Made with 💜 by World Pole Champion, Anastasia.</p>
<p class=""font_8"">New <strong>all-in-one</strong> pole dancing platform 🥇</p>
<p class=""font_8""><strong>Become a strong, flexible, and confident pole dancer fast.</strong></p>
<p class=""font_8"">Feel empowered 🌟 Learn Ana's jaw-dropping tricks!</p>
<p class=""font_8""><br></p>
<p class=""font_8"">Imagine your pole dancing skills just 7 days after joining 🔥</p>
<p class=""font_8"">Become a strong, flexible, and confident pole dancer today!</p>
<p class=""font_8"">🎥 100+ training videos to improve your strength, flexibility, and confidence on the pole MUCH faster and easier</p>
<p class=""font_8"">💃🏼 Learn how to easily master new spins, tricks, poses, and transitions safely without pain</p>
<p class=""font_8"">🤩 How to overcome the fear of performing in front of a huge or small audience using one simple technique</p>
<p class=""font_8"">🦵🏼 How to stay injury free using Anastasia's little-known warm-up techniques</p>
<p class=""font_8"">👸🏼 How to feel strong, confident, and empowered on the pole even if you're shy, afraid, or nervous</p>",2023-09-05T09:26:40Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-09-05T09:23:57Z,,,"/polestudio/move-with-ana","/onlinestudio/move-with-ana",,
"Open Aerial Dance Wiesbaden","Wiesbaden","Deutschland","{""subdivisions"":[{""code"":""HE"",""name"":""Hessen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""DA"",""name"":""Darmstadt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""WI"",""name"":""Wiesbaden"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Wiesbaden"",""location"":{""latitude"":50.07567639999999,""longitude"":8.237168399999998},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""22"",""name"":""Oranienstraße"",""apt"":""""},""formatted"":""Oranienstraße 22, 65185 Wiesbaden, Deutschland"",""country"":""DE"",""postalCode"":""65185"",""subdivision"":""HE""}","65185","0611 443200","info@openaerial.dance","https://openaerial.dance/","https://www.facebook.com/openaerial.dance","https://www.instagram.com/openaerialdance/","Pole Studio","868996b8-ac43-439a-9d91-b1ee1919bfc5",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/open-aerial-dance-wiesbaden","/onlinestudio/open-aerial-dance-wiesbaden",,
"Vertical Pole Aerial Dance Aschaffenburg","Aschaffenburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Unterfranken"",""name"":""Unterfranken"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""AB"",""name"":""Aschaffenburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Aschaffenburg"",""location"":{""latitude"":49.986386,""longitude"":9.1269417},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""100"",""name"":""Mühlstraße"",""apt"":""""},""formatted"":""Mühlstraße 100, Aschaffenburg, Deutschland"",""country"":""DE"",""postalCode"":""63741"",""subdivision"":""BY""}","63714","0157 38823454","info@vertical-ab.de","https://www.vertical-studio.de/","https://www.facebook.com/VerticalWuerzburg","https://www.instagram.com/vertical_studio.de/","Pole Studio","86947534-3dfe-41c1-8ca0-75976ee36668",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/vertical-pole-aerial-dance-aschaffenburg","/onlinestudio/vertical-pole-aerial-dance-aschaffenburg",,
"Pole for Soul","Kassel","Deutschland","{""subdivisions"":[{""code"":""HE"",""name"":""Hessen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KS"",""name"":""Kassel"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Kassel"",""name"":""Kassel"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Kassel"",""location"":{""latitude"":51.3154337,""longitude"":9.5065289},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":"""",""name"":""Die Schlagd"",""apt"":""""},""formatted"":""Die Schlagd 34117, Kassel, Deutschland"",""country"":""DE"",""subdivision"":""HE""}","34117","0176 56826749","info@poleforsoul.de","https://www.poleforsoul.com/","https://www.facebook.com/poleforsoul.de","https://www.instagram.com/poleforsoulkassel/?hl=de","Pole Studio","88324767-d369-482c-949a-4791fe39921f",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-for-soul","/onlinestudio/pole-for-soul",,
"PoleWirbel","Oldenburg","Deutschland","{""formatted"":""Alter Postweg 125 , 26133 Oldenburg""}","26133","17623458890","info@polewirbel.de","https://www.polewirbel.de/",,,"Pole Studio","8d9576cc-f363-4a91-8864-45fa4640ef24",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-25T13:47:49Z,,,"/polestudio/polewirbel","/onlinestudio/polewirbel",,
"Pole Heaven","Würzburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Unterfranken"",""name"":""Unterfranken"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""WÜ"",""name"":""Würzburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Würzburg"",""location"":{""latitude"":49.8016278,""longitude"":9.9338001},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""2"",""name"":""Bahnhofplatz"",""apt"":""""},""formatted"":""Bahnhofpl. 2, 97070 Würzburg, Deutschland"",""country"":""DE"",""postalCode"":""97070"",""subdivision"":""BY""}","97070","0176 20151574","info@pole-heaven.de","https://pole-heaven.de/","https://www.facebook.com/poleheavenwuerzburg","https://www.instagram.com/poleheaven/","Pole Studio","8e181164-cab6-41bf-bd2b-da3159e9e2c4",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-heaven","/onlinestudio/pole-heaven",,
"Les.Pole","Online","Deutschland","{""formatted"":""Bellingerstraße 12, 36043 Fulda, Deutschland""}","Online",,"info@les-pol.de","http://www.eversports.de/s/lespole","http://www.facebook.com/les.poledance","http://www.instagram.com/les.pole/","Online Studio","8e9b57a3-4d24-4e9c-a627-6b71de97d45e","<p>Poledance Kurse (Level 1-5)</p><p>Poledance Choreografien</p><p>Chairdance</p><p>Floorwork Choreografien</p><p>Stretching</p>","<p>Bei uns kannst du bequem und flexibel von zu Hause aus trainieren.</p><p>Wir bieten dir Polekurse auf deinem Level an und lehren jeden Monat neue Choreografien an der Pole, auf dem Stuhl (Chairdance) oder am Boden (Floorwork).</p><p>Alle Kurse sind von gut ausgebildeten und erfahrenen Trainern angeleitet und auch als Kursaufzeichnungen erhältlich.</p>",2023-10-19T10:24:20Z,"6b5afe6d-2f07-46a3-8687-1965ef5552f3",2023-10-19T09:51:27Z,"[{""description"":"""",""slug"":""ab6a9438.jpg_0"",""alt"":"""",""src"":""wix:image://v1/6b5afe_9b739d93db4a440a9539c7607f722b4c~mv2.jpg/ab6a9438.jpg#originWidth=3281&originHeight=4922"",""title"":""AB6A9438.jpg"",""type"":""image"",""settings"":{}}]",true,"/polestudio/les.pole","/onlinestudio/les.pole",,
"Polefriends Magdeburg","Mageburg","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MD"",""name"":""Magdeburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Magdeburg"",""location"":{""latitude"":52.1101758,""longitude"":11.601942},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""115a"",""name"":""Halberstädter Straße"",""apt"":""""},""formatted"":""Halberstädter Str. 115a, 39112 Magdeburg, Deutschland"",""country"":""DE"",""postalCode"":""39112"",""subdivision"":""SA""}","39112","01511 7217064","info@polefriends.de","https://www.polefitness-halle.de/","https://www.facebook.com/pages/Polefriends-Magdeburg/138723436905290","https://www.instagram.com/polefriendstv/","Pole Studio","8f16301b-2db4-4d03-a090-2bacb2eee221",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/polefriends-magdeburg","/onlinestudio/polefriends-magdeburg",,
"Unique Studios Würzburg","Würzburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Unterfranken"",""name"":""Unterfranken"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""WÜ"",""name"":""Würzburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Würzburg"",""location"":{""latitude"":49.79764050000001,""longitude"":9.9448307},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""1A"",""name"":""Beethovenstraße"",""apt"":"""",""formattedAddressLine"":""Beethovenstraße 1A""},""formatted"":""Beethovenstraße 1A, 97080 Würzburg, Deutschland"",""country"":""DE"",""postalCode"":""97080"",""subdivision"":""BY""}","97080","0170 5218512","info@uniquestudios.de ","https://www.uniquestudios.de/","https://www.facebook.com/polefitness.wuerzburg","https://www.instagram.com/uniquestudios.de/","Pole Studio","8f72a1a1-c1c8-49bf-ad74-3cacd4e19bfc",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/unique-studios-w%C3%BCrzburg","/onlinestudio/unique-studios-w%C3%BCrzburg",,
"Vertical Pole Aerial Dance Würzburg","Würzburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Unterfranken"",""name"":""Unterfranken"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""WÜ"",""name"":""Würzburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Würzburg"",""location"":{""latitude"":49.7975943,""longitude"":9.9282148},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""15"",""name"":""Pleicherkirchplatz"",""apt"":""""},""formatted"":""Pleicherkirchpl. 15, 97070 Würzburg, Deutschland"",""country"":""DE"",""postalCode"":""97070"",""subdivision"":""BY""}","97070","01512 0213144","info@vertical-studio.de","https://www.vertical-studio.de/","https://www.facebook.com/VerticalWuerzburg","https://www.instagram.com/vertical_studio.de/","Pole Studio","9024512d-b0a5-4fd4-8d2e-5bb14415aadd",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/vertical-pole-aerial-dance-w%C3%BCrzburg","/onlinestudio/vertical-pole-aerial-dance-w%C3%BCrzburg",,
"Polefitness Tituba Mönchengladbach!","Mönchengladbach","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""MG"",""name"":""Mönchengladbach"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Mönchengladbach"",""location"":{""latitude"":51.18756459999999,""longitude"":6.438082700000001},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""88"",""name"":""Rheydter Straße"",""apt"":""""},""formatted"":""Rheydter Str. 88, 41065 Mönchengladbach, Deutschland"",""country"":""DE"",""postalCode"":""41065""}","41065","01577/1535549","info@tituba.de","http://www.tituba.de/","https://www.facebook.com/TitubaDanceAndHealth","http://""unbekannt""","Pole Studio","9048f74a-2593-46bb-bdba-2089b485ab8a",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/polefitness-tituba-m%C3%B6nchengladbach!","/onlinestudio/polefitness-tituba-m%C3%B6nchengladbach!",,
"Lioness Lodge","Lüdinghausen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Lüdinghausen"",""name"":""Lüdinghausen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Lüdinghausen"",""location"":{""latitude"":51.76358339999999,""longitude"":7.4336849},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""28"",""name"":""Lindenstraße"",""apt"":""""},""formatted"":""Lindenstraße 28, 59348 Lüdinghausen, Deutschland"",""country"":""DE"",""postalCode"":""59348""}","59348","01575 2695961","info@lionesslodge.de","https://www.lionesslodge.de/","https://www.facebook.com/LionessLodge","https://www.instagram.com/lionesslodge/","Pole Studio","9083c695-35e0-4302-95f0-5d24c2a1b027",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/lioness-lodge","/onlinestudio/lioness-lodge",,
"Rock'n'Pole Regensburg","Regensburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberpfalz"",""name"":""Oberpfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Regensburg"",""name"":""Regensburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Regensburg"",""location"":{""latitude"":49.0324994,""longitude"":12.1042324},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""26A"",""name"":""Reinhausen"",""apt"":""""},""formatted"":""Reinhausen 26A, 93059 Regensburg, Deutschland"",""country"":""DE"",""postalCode"":""93059"",""subdivision"":""BY""}","93059","0941 46522320","info@rocknpole-regensburg.de","https://www.rocknpole-regensburg.de/","https://www.facebook.com/rocknpole.regensburg/","https://www.instagram.com/rocknpole.regensburg/","Pole Studio","909a6f1c-51df-41a8-a520-42b95a27d36b",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/rock'n'pole-regensburg","/onlinestudio/rock'n'pole-regensburg",,
